ID,Text,Translation
7956,Hold <sharp_yellow><keyboard_key></sharp_yellow> key to activate X-axis of the object,按住 <sharp_yellow><keyboard_key></sharp_yellow> 键使物体沿X-轴移动,
7957,Hold <sharp_yellow><keyboard_key></sharp_yellow> key to activate Y-axis of the object,按住 <sharp_yellow><keyboard_key></sharp_yellow> 键使物体沿Y-轴移动,
7958,Hold <sharp_yellow><keyboard_key></sharp_yellow> key to activate Z-axis of the object,按住 <sharp_yellow><keyboard_key></sharp_yellow> 键使物体沿Z-轴移动,
7959,Hold <sharp_yellow><keyboard_key></sharp_yellow> key to control the parent object,按住 <sharp_yellow><keyboard_key></sharp_yellow> 键以控制父物体,
7960,Use the toggle buttons in the bottom right corner to lock one of the above modes,用右下角的开关按钮来锁定上面的mod之一,
7961,Click <sharp_yellow><mouse_button></sharp_yellow> button to move the object,按 <sharp_yellow><mouse_button></sharp_yellow> 按钮来移动物体,
1000595,Left,左,
7962,Click <sharp_yellow><mouse_button></sharp_yellow> button to rotate the object,按 <sharp_yellow><mouse_button></sharp_yellow> 按钮来旋转物体,
1000596,Right,右,
7963,Middle,中间,
7964,Click <blue><mouse_button></blue> button to control the camera,按 <blue><mouse_button></blue> 按钮来控制摄像机,
7965,Hold <blue><keyboard_key></blue> key to move the camera,按住 <blue><keyboard_key></blue> 键来移动摄像机,
7966,Hold <blue><keyboard_key></blue> key to rotate the camera,按住 <blue><keyboard_key></blue> 键来旋转摄像机,
7967,Use mouse <blue><mouse_scroll></blue> to zoom in / out,用鼠标 <blue><mouse_scroll></blue> 来缩放镜头,
1000095,Scroll,滚动,
1162,Artificial Intelligence (Normal),人工智能（正常）,
1163,"""I am putting myself to the fullest possible use, which is all I think that any conscious entity can ever hope to do.""<newline><right>- HAL 9000","我正在尽可能充分地利用自己，这是我认为任何有意识的实体都能希望做到的"<newline><right>- HAL 9000,
1164,The Power of Three (Easy),三项之力（简单）,
1165,"""Science is no more than an investigation of a miracle we can never explain, and art is an interpretation of that miracle.""<newline><right>- Ray Bradbury","科学只不过是对我们无法解释的奇迹的一种调查，而艺术则是对这奇迹的一种诠释"<newline><right>- Ray Bradbury,
1166,"Black. Cube-shaped. Just standing there, challenging our preconceptions.",黑的。立方体的。只是站在那，挑战着我们的先入之见。,
1167,Black Cube Matrix,黑立方阵,
1168,Max Amount Black Cubes,黑立方最大数量,
1169,Black Cube<right><Stored_BlackCube>/<MaxAmount_BlackCube>,黑立方<right><Stored_BlackCube>/<MaxAmount_BlackCube>,
1170,The Dredgers (Normal),汲取者（正常）,
1171,"""Two possibilities exist: either we are alone in the Universe or we are not. Both are equally terrifying.""<newline><right>- Arthur C. Clarke","存在两种可能：我们是独自存在于宇宙之中，或者我们不是。两种都同样可怕"<newline><right>- Arthur C. Clarke,
1172,Dredger,汲取者,
1173,A mysterious alien object which seems to excavate landmass from the Martian surface.,一个似乎是来发掘火星表面的神秘外星物体,
1174,<display_name> <idx>,<display_name> <idx>,
1179,Dredgenaught,汲取者零
1180,Inner Light (Easy),内在之光（简单）,
1181,"""Seize the time... Live now! Make now always the most precious time. Now will never come again.""<newline><right>- Jean-Luc Picard","抓紧时间…活在当下！让当下成为最宝贵的时间。当下不会再来了。"<newline><right>- Jean-Luc Picard,
8063,Marsgate (Hard),火星之门（困难）,
7306,"""The saddest aspect of life right now is that science fiction gathers knowledge faster than society gathers wisdom.""<newline><right>- Isaac Asimov","现在生活中最悲哀的是，科幻小说聚集知识，比社会聚集智慧要更加快速。"<newline><right>- Isaac Asimov,
1183,An unknown alien object.,一个不明外星物体,
1184,Spheres (Normal),球体（正常）,
1185,"""Never fire a laser at a mirror.""<newline><right>- Larry Niven","永远不要对着镜子发射激光。"<newline><right>- Larry Niven,
1186,Strange pile of rocks,一堆奇怪的石头,
1187,Mirror Sphere excavation site,镜面球体挖掘站点,
1188,Action in progress.,正在进行中的动作。,
6780,Cancel.,取消。,
1189,Already completed.,已完成。,
1190,Too far from any Drone commander.,距离机器人指挥者太远。,
1191,No Sensor Tower in range.,在范围内没有感应塔。,
1192,No Accumulator with stored Power in range.,在范围内没有带储电的蓄电池。,
1193,The necessary technology hasn't been researched.,必要的科技还未研究。,
1194,There's no trapped Sphere.,没有捕获球。,
1195,Not operational.,不可用。,
1201,An odd-looking rock pile.,一个怪异的石头堆,
1202,Mirror sphere excavation site,镜面球体挖掘站点,
1210,Attempting to pierce the shell,正在尝试穿透外壳,
1211,Establishing communication,正在建立通讯,
1212,Feeding Power,正在输送电力,
1213,Needs further analysis,需要深层分析,
1219,Decomposing into Metals,分解成金属,
1220,Decomposing into Rare Metals,分解成稀有金属,
1221,Decomposing into Polymers,分解成聚合物,
6781,Idle,闲置的,
455,Occupied,无空闲的,
456,Vacant,空缺的,
8066,Start mystery <mystery> (<scenario>),开启谜团 <mystery> (<scenario>),
8067,Wildfire (Hard),野火（困难）,
8068,"""The worst pandemic in modern history was the Spanish flu of 1918, which killed tens of millions of people. Today, with how interconnected the world is, it would spread faster.""<newline><right>- Bill Gates","现代历史上最严重的的流行病是1918年的西班牙流感，曾造成千万人死亡。现今，随着世界的相互联系，它会传播得更加迅速。"<newline><right>- Bill Gates,
8458,Wildfire Cure,野火治疗药剂,
8459,Medicine preventing the Wildfire infection from destroying its host and from spreading to other humans.,药剂阻止了野火对其宿主的侵害和对别人的传染。,
8531,Wildfire Cure Depot,野火治疗药剂仓库,
8532,Wildfire Cure Depots,野火治疗药剂仓库,
8533,Stores the cure for the Wildfire infection.,储存抗野火感染的药剂,
8070,Beyond Earth (Easy),地球之外（简单）,
8071,"""It isn't all over; everything has not been invented; the human adventure is just beginning.""<newline><right>- Gene Roddenberry","这不是全部，一切都还未被发明出来；人类的冒险才刚刚开始。"<newline><right>- Gene Roddenberry,
8072,The Last War (Hard),最终之战（困难）,
8073,"""Mankind must put an end to war before war puts an end to mankind.""<newline><right>- John F. Kennedy","人类必须在战争终结人类之前终结战争。"<newline><right>- John F. Kennedy,
1222,UK,英国
1233,Mars,火星
1235,Washington,华盛顿
1236,Adams,亚当斯
1239,Van Buren,范布伦
1244,Cleveland,克利夫兰
1245,Roosevelt,罗斯福
1246,Hoover,胡佛
1247,Truman,杜鲁门
1248,Nixon,尼克松
1249,Reagan,里根
1250,Franklin,富兰克林
1251,Lamarr,拉玛
1252,Tesla,特斯拉
1253,Sagan,
1254,Carver,
1255,Fuller,
1256,Oppenheimer,
1257,Fermi,
1258,Pauling,
1259,Salk,
1261,Freidman,
1262,Goddard,
1263,Calvin,
1264,Neumann,
1266,El-Baz,
1267,Amundsen,
1268,Boone,
1271,Lewis,
1272,Gray,
1273,Peary,
1274,Pike,
1275,Smith,
1276,Sacagawea,
6782,Dunant,
6783,Passy,
6784,Ducommun,
6785,Gobat,
6786,Cremer,
6787,Von Suttner,
6788,Moneta,
6789,Renault,
6790,Arnoldson,
6791,Bajer,
6792,Beernaert,
6793,De Constant,
6794,Asser,
6795,Fried,
6796,Root,
6797,La Fontaine,
6798,Bourgeois,
6799,Branting,
6800,Lange,
6801,Chamberlain,
6802,Dawes,
6803,Briand,
6804,Stresemann,
6805,Buisson,
6806,Quidde,
1260,Resnik,
6807,Kellogg,
6808,Addams,
6809,Butler,
6810,Angell,
6811,Henderson,
6812,Lamas,
6813,Hull,
6814,Balch,
6815,Mott,
6816,Boyd-Orr,
6817,Bunche,
6818,Jouhaux,
6819,Schweitzer,
6820,Marshall,
6821,Pearson,
6822,Pire,
1277,Bolshoy,
1278,Zhizniy,
1279,Domoy,
1280,Slovo,
1281,Vsegda,
1282,Pravda,
1283,Svet,
1284,Doroga,
1285,Dalekiy,
1286,Narodniy,
1287,Neba,
1288,Krasota,
1289,Mir,
1290,Volya,
1291,Pobeda,
1292,Khrabrost,
1293,Uspekh,
1294,Solntse,
1295,Velikiy,
1296,Trud,
1297,Tikhiy,
1298,Silniy,
1299,Zeleniy,
1300,Vpered,
1301,Krasiviy,
1302,Dukh,
1303,Razvitie,
1304,Reshenie,
1305,Zhelezniy,
1306,Soznanie,
1307,Nadezhda,
1308,Tsvetok,
1309,Zhelanie,
1310,Sovet,
1311,Ostrorozhno,
1312,Zdoroviy,
1313,Prikaz,
1314,Slava,
1315,Glasnost,
1317,Podvig,
1318,Pythagoras,毕达哥拉斯
1319,Aristotle,亚里士多德
1320,Peregrinus,
1321,Copernicus,哥白尼
1322,Paracelsus,帕拉塞尔苏斯
1323,Galilei,伽利略
1324,Boyle,波义耳
1325,Newton,牛顿
1326,Darwin,达尔文
1327,Planck,普朗克
1328,Einstein,爱因斯坦
1329,Crick,克里克
1330,Bohr,波尔
1331,Lavoisier,拉瓦锡
1332,Kepler,开普勒
1333,Faraday,法拉第
1334,Maxwell,麦克斯韦
1336,Boas,博厄斯
1337,Heisenberg,海森堡
1338,Virchow,菲尔绍
1339,Schrodinger,薛定谔
1340,Dirac,狄拉克
1341,Brahe,布拉赫
1342,Buffon,布丰
1343,Boltzmann,波尔兹曼
1344,Curie,居里
1345,Herschel,赫歇尔
1346,Lyell,莱伊尔
1347,Laplace,拉普拉斯
1348,Thomson,汤姆森
1349,Born,波恩
1350,Euler,欧拉
1351,Liebig,李比希
1352,Eddington,爱丁顿
1353,Huygens,惠更斯
1354,Gauss,高斯
1355,Kekule,凯库勒
1359,Hawking,霍金
1360,Von Laue,冯·劳厄
1361,Kirchhoff,基尔霍夫
1362,Euclid,欧几里得
1363,Mendel,孟德尔
1364,Lamarck,拉马克
1365,Sanger,桑格
1367,Lorenz,洛伦兹
1368,Lagrange,拉格朗日
1370,Humboldt,洪保德
1371,Kegel,凯格尔
1372,Natchtigal,
1373,Staden,
1358,Wegener,魏格纳
1374,Ingstad,
1375,Nansen,南森
1376,Piccard,
1377,Everest,
1378,Zhulong,烛龙
1379,Yinglong,应龙
1380,Tianlong,天龙
1381,Teng,腾
1382,Qiulong,虬龙
1383,Fenghuang,凤凰
1384,Jiaolong,叫龙
1385,Huli Jing,狐狸精
1386,Hong,洪
1387,Bixi,赑屃
1388,Huanglong,黄龙
1389,Shenlong,神龙
1390,Quilong,虬龙
1391,Pulao,蒲牢
1392,Panlong,蟠龙
1393,Fucanglong,缚苍龙
1394,Feilong,飞龙
1395,Feilian,飞廉
1396,Dialong,地龙
1397,Chiwen,螭吻
1398,Quinglong,青龙
1399,Ao Guang,敖广
1400,Bian,狴犴
1401,Chaofeng,嘲风
1402,Chi Wen,螭吻
1403,Fuxi,负屃
1404,Qiu Niu,囚牛
1405,Suan Ni,狻猊
1406,Ya Zi,睚眦 
1407,He Xian'gu,何仙姑
1408,Cao Guojiu,曹国舅
1409,Li Tieguai,李铁拐
1410,Lan Tsai-Ho,蓝采和
1411,Lu Tung-Pin,吕洞宾
1412,Han Xiangzi,韩湘子
1413,Zhang Guolao,张果老
1414,Zhongli Quan,钟离权
1415,Mitra,
1416,Vasu,
1417,Sakra,
1418,Daksa,
1419,Ansa,
1420,Bhaga,
1421,Vivasvat,
1422,Tvastr,
1423,Pusan,
1424,Dhat,
1425,Yama,
1426,Agni,
1427,Vayu,
1428,Dyaus,
1429,Prthivi,
1432,Aha,
1433,Dhruva,
1434,Yamini,
1435,Renuka,
1436,Yaksha,
1437,Valli,
1430,Surya,
1438,Vamana,
1439,Lakshmi,
1441,Rama,
1442,Parashurama,
1443,Matsya,
1444,Kurma,
1445,Varaha,
1446,Narasimha,
1448,Lingam,
1449,Kailash,
1450,Bhairava,
1451,Ishana,
1452,Vamadeva,
1453,Parvati,
1454,Sati,
1455,Ganesha,
1456,Nandi,
1457,Nataraja,
1458,Kashyapa,
1459,Vyasa,
1460,Kalidasa,
1461,Chandra,
1462,Radha,
1463,Sita,
1464,Rukmini,
1465,Virasena,
1466,Mahavira,
1467,Shridhara,
1468,Manjula,
1469,Aryabhata,
1470,Shripati,
1471,Chakravati,
1472,Bhaskara,
1473,Lagadha,
1474,Brahmagupta,
1475,Varahamihira,
1476,Lalla,
1477,Mahendra Suri,
1478,Pisarati,
1479,Ramanujan,
1480,Negada,
1481,Adanos,
1482,Aeris,
1483,Andes,
1484,Ankhiale,
1485,Antaeus,
1487,Arcadia,
1488,Argos,
1489,Artemis,
1490,Asteria,
1491,Astraeus,
1493,Atmos,
1495,Borealis,
1496,Chronos,
1497,Clymene,
1498,Demeter,
1499,Dione,
1500,Eos,
1501,Eris,
1502,Flora,
1504,Gigantes,
1505,Hecate,
1506,Helios,
1507,Hemera,
1508,Hera,
1509,Hermes,
1510,Hygeia,
1512,Hypnos,
1513,Junona,
1514,Koisos,
1515,Kreios,
1516,Lelantos,
1517,Leto,
1518,Lyssa,
1519,Megamedes,
1520,Melisseus,
1521,Minerva,
1522,Mnemosyne,
1523,Nike,
1525,Nyx,
1526,Oceanus,
1527,Odyssey,
1528,Olympus,
1529,Ophion,
1531,Pallas,
1532,Phoebe,
1533,Plutus,
1534,Polos,
1536,Rhea,
1537,Selene,
1538,Solas,
1539,Styx,
1540,Talos,
1541,Terminus,
1542,Tethys,
1543,Theia,
1544,Themis,
1545,Titan,
1546,Accuracy,
1547,Adamant,
1548,Adaptation,
1549,Aggregation,
1550,Alignment,
1551,Alternative,
1552,Architecture,
1553,Bandwidth,
1554,Benchmark,
1555,Benefits,
1369,Brand,
1556,Cloud,
1557,Collaboration,
1558,Commerce,
1559,Community,
1560,Convergence,
1561,Cooperative,
1562,Coordination,
1563,Covalence,
1564,Credibility,
1565,Delivery,
1566,Development,
1567,Distinction,
1568,Embrace,
1569,Empowerment,
1570,Engagement,
1572,Experience,
1573,Expertise,
1574,Exploit,
1575,Functionality,
1576,Future-Proof,
1577,Holistic,
1578,Hyperscale,
1579,Impact,
1580,Imperative,
1581,Incubator,
1582,Innovation,
1583,Innovative,
1584,Interactive,
1585,Interoperable,
1586,Leadership,
1587,Leverage,
1588,Next-Gen,
1589,Objective,
1590,Open-Source,
1591,Opportunity,
1592,Optimal,
1593,Orthogonal,
1594,Outsourcing,
1595,Paradigm,
1596,Pontification,
1597,Premier,
1598,Premium,
1599,Reinvention,
1600,Reliance,
1602,Revolutionary,
1603,Robust,
1604,Scrum,
1605,Sprint,
1606,Sustainability,
1607,Synergy,
1608,Transparency,
1609,Turnkey,
1610,Ubiquity,
1612,Visionary,
1613,Marvel,
1614,Miracle,
1615,Daydream,
1616,Prosperity,
1618,Foresight,
1621,Heirloom,
1622,Genesis,
1623,Legacy,
1624,Relic,
1625,Shepherd,
1626,Infinity,
1627,Oracle,
1628,Endeavour,
1571,Enterprise,
1629,Venture,
1630,Paragon,
457,Progress,
1631,Union,
1632,Creation,
1633,Brotherhood,
1634,Testimony,
1635,Mission,
1636,Salvation,
1637,Truth,
1638,Covenant,
1639,Exaltation,
1640,Revelation,
1641,Consecration,
1642,Amity,
1617,Fortune,
1643,Prospect,
1644,Praxis,
1645,Bradbury,
1646,Asimov,
1647,Heinlein,
1648,Gibson,
1649,Wells,
